CustomerKey,Recency,Frequency,Monetary,Segment,Cluster
11688,348,2,5967.23,At Risk High Value,3
11689,148,2,88.99000000000001,Regular,1
11690,277,2,5904.23,At Risk High Value,3
11691,254,2,119.96000000000001,At Risk,1
11692,10,2,93.98,Loyal,1
11693,365,1,2294.99,At Risk High Value,1
11694,122,2,128.97,Loyal,1
11695,162,2,128.97,Regular,1
11696,274,2,5873.26,At Risk High Value,3
11697,116,2,152.96,Loyal,1
11698,14,5,255.94,Loyal,3
11699,172,2,122.25,Regular,1
11700,233,2,137.96,At Risk,1
11701,269,2,128.97,At Risk,1
11702,75,2,96.27,Loyal,1
11703,73,2,100.27000000000001,Loyal,1
11704,195,2,93.98,Regular,1
11705,246,2,5940.54,At Risk High Value,3
11706,116,2,88.99000000000001,Loyal,1
11707,249,2,6025.219999999999,At Risk High Value,3
11708,245,2,5908.5,At Risk High Value,3
11709,106,5,325.89,Loyal,3
11710,47,2,97.98,Loyal,1
11711,2,27,1103.78,Loyal,2
11712,91,5,127.80000000000001,Loyal,3
11713,68,2,191.95000000000002,Loyal,1
11714,259,2,93.98,At Risk,1
11715,29,2,143.97,Loyal,1
11716,15,2,96.27000000000001,Loyal,1
11717,31,2,192.47,Loyal,1
11718,313,2,100.27,At Risk,1
11719,130,5,287.2,Loyal,3
11720,188,2,117.95,Regular,1
11721,103,2,105.26,Loyal,1
11722,80,2,153.46,Loyal,1
11723,25,5,192.53,Loyal,3
11724,45,5,210.09,Loyal,3
11725,271,2,123.91,At Risk,1
11726,52,2,223.44,Loyal,1
11727,269,2,5962.24,At Risk High Value,3
11728,83,2,109.97,Loyal,1
11729,17,2,159.96,Loyal,1
11730,20,2,134.46,Loyal,1
11731,177,2,121.45,Regular,1
11732,166,2,173.47,Regular,1
11733,21,2,194.98000000000002,Loyal,1
11734,205,2,135.78,Regular,1
11735,37,2,109.97,Loyal,1
11736,55,2,166.45,Loyal,1
11737,195,2,77.27000000000001,Regular,1
11738,32,5,331.68,Loyal,3
11739,287,2,4758.03,At Risk High Value,3
11740,10,5,384.09,Loyal,3
11741,342,2,6079.24,At Risk High Value,3
11742,251,2,5915.54,At Risk High Value,3
11743,257,2,5898.26,At Risk High Value,3
11744,154,2,72.28,Regular,1
11745,269,2,5948.23,At Risk High Value,3
11746,80,2,77.27000000000001,Loyal,1
11747,107,2,115.96000000000001,Loyal,1
11748,88,5,131.54000000000002,Loyal,3
11749,28,3,47.92,Loyal,1
11750,119,3,8148.0199999999995,Loyal,3
11751,195,3,8215.02,Regular,3
11752,53,3,137.87,Loyal,1
11753,105,3,47.92,Loyal,1
11754,182,3,8163.53,Regular,3
11755,164,3,46.25,Regular,1
11756,95,3,8078.0199999999995,Loyal,3
11757,62,3,58.05,Loyal,1
11758,65,3,58.05,Loyal,1
11759,203,3,8054.049999999999,Regular,3
11760,70,3,274.92,Loyal,1
11761,183,3,8149.49,Regular,3
11762,206,3,8228.01,At Risk High Value,3
11763,77,3,76.64999999999999,Loyal,1
11764,205,3,8129.0199999999995,Regular,3
11765,186,3,8143.03,Regular,3
11766,202,3,8280.48,Regular,3
11767,200,3,8319.51,Regular,3
11768,198,3,8139.04,Regular,3
11769,132,5,478.95,Loyal,3
11770,99,2,77.27000000000001,Loyal,1
11771,188,2,94.48,Regular,1
11772,258,2,5913.24,At Risk High Value,3
11773,273,2,5983.74,At Risk High Value,3
11774,229,2,5900.55,At Risk High Value,3
11775,239,2,5913.25,At Risk High Value,3
11776,239,2,6079.24,At Risk High Value,3
11777,220,2,5915.53,At Risk High Value,3
11778,213,2,5873.26,At Risk High Value,3
11779,219,2,5873.26,At Risk High Value,3
11780,224,2,5973.24,At Risk High Value,3
11781,50,2,134.46,Loyal,1
11782,134,2,151.75,Regular,1
11783,262,2,109.97,At Risk,1
11784,42,5,272.69,Loyal,3
11785,150,2,74.98,Regular,1
11786,5,2,126.96000000000001,Loyal,1
11787,84,2,109.97,Loyal,1
11788,161,2,255.27,Regular,1
11789,275,2,72.28,At Risk,1
11790,251,2,146.95,At Risk,1
11791,58,2,119.98,Loyal,1
11792,212,2,119.98,At Risk,1
11793,352,2,101.96000000000001,At Risk,1
11794,0,2,77.27000000000001,Loyal,1
11795,64,2,74.98,Loyal,1
11796,243,2,5995.2,At Risk High Value,3
11797,213,2,5972.73,At Risk High Value,3
11798,231,2,5953.25,At Risk High Value,3
11799,233,2,5921.19,At Risk High Value,3
11800,168,2,77.27000000000001,Regular,1
11801,28,2,87.28,Loyal,1
11802,58,5,215.29,Loyal,3
11803,66,2,229.95,Loyal,1
11804,169,2,133.96,Regular,1
11805,84,2,128.97,Loyal,1
11806,117,2,96.27000000000001,Loyal,1
11807,138,2,153.46,Regular,1
11808,95,5,610.19,Loyal,3
11809,232,2,5929.23,At Risk High Value,3
11810,218,2,5973.24,At Risk High Value,3
11811,225,2,5898.26,At Risk High Value,3
11812,224,2,5900.55,At Risk High Value,3
11813,214,2,5953.25,At Risk High Value,3
11814,142,2,101.26,Regular,1
11815,338,2,5948.24,At Risk High Value,3
11816,342,2,5933.25,At Risk High Value,3
11817,350,2,5898.26,At Risk High Value,3
11818,363,2,5954.219999999999,At Risk High Value,3
11819,12,2,96.27000000000001,Loyal,1
11820,53,5,232.70999999999998,Loyal,3
11821,147,2,151.43,Regular,1
11822,155,2,87.28,Regular,1
11823,5,5,262.42,Loyal,3
11824,19,5,240.01,Loyal,3
11825,350,2,5900.55,At Risk High Value,3
11826,347,2,5898.26,At Risk High Value,3
11827,50,5,512.47,Loyal,3
11828,284,2,93.98,At Risk,1
11829,221,2,130.94,At Risk,1
11830,363,2,5930.23,At Risk High Value,3
11831,352,2,5933.25,At Risk High Value,3
11832,141,2,124.97,Regular,1
11833,61,5,240.01000000000002,Loyal,3
11834,349,2,5908.25,At Risk High Value,3
11835,255,2,4772.3,At Risk High Value,3
11836,281,2,69.99000000000001,At Risk,1
11837,342,2,5923.23,At Risk High Value,3
11838,153,2,135.21,Regular,1
11839,230,2,5955.23,At Risk High Value,3
11840,269,2,87.28,At Risk,1
11841,83,5,307.97,Loyal,3
11842,55,2,98.97,Loyal,1
11843,326,2,116.76,At Risk,1
11844,17,2,124.97,Loyal,1
11845,50,4,197.2,Loyal,1
11846,202,2,84.99000000000001,Regular,1
11847,74,2,124.97,Loyal,1
11848,53,2,92.27,Loyal,1
11849,17,2,257.97,Loyal,1
11850,239,2,149.46,At Risk,1
11851,54,2,84.99000000000001,Loyal,1
11852,148,2,124.97,Regular,1
11853,222,2,89.98,At Risk,1
11854,227,2,5985.2,At Risk High Value,3
11855,139,2,89.98,Regular,1
11856,28,2,133.96,Loyal,1
11857,54,2,124.97,Loyal,1
11858,200,2,84.99000000000001,Regular,1
11859,58,2,72.28,Loyal,1
11860,77,2,69.99000000000001,Loyal,1
11861,37,5,286.3,Loyal,3
11862,97,2,209.23,Loyal,1
11863,146,2,47.940000000000005,Regular,1
11864,236,2,47.940000000000005,At Risk,1
11865,114,2,114.92,Loyal,1
11866,276,2,42.95,At Risk,1
11867,97,2,82.93,Loyal,1
11868,42,5,247.01,Loyal,3
11869,12,5,269.08000000000004,Loyal,3
11870,11,2,242.27,Loyal,1
11871,244,2,69.99000000000001,At Risk,1
11872,217,2,5948.24,At Risk High Value,3
11873,236,2,5923.23,At Risk High Value,3
11874,10,2,72.21000000000001,Loyal,1
11875,1,5,292.7,Loyal,3
11876,126,2,82.93,Loyal,1
11877,31,2,42.95,Loyal,1
11878,47,2,82.93,Loyal,1
11879,87,2,107.42,Loyal,1
11880,86,2,50.230000000000004,Loyal,1
11881,42,2,148.4,Loyal,1
11882,200,2,47.940000000000005,Regular,1
11883,75,2,77.27000000000001,Loyal,1
11884,30,2,109.97,Loyal,1
11885,358,2,5900.55,At Risk High Value,3
11886,225,2,5897.53,At Risk High Value,3
11887,215,2,82.93,At Risk,1
11888,316,1,2376.9599999999996,At Risk High Value,1
11889,330,2,50.230000000000004,At Risk,1
11890,207,2,130.44,At Risk,1
11891,212,2,109.97,At Risk,1
11892,190,3,8119.03,Regular,3
11893,189,3,8123.03,Regular,3
11894,206,3,8223.0,At Risk High Value,3
11895,187,3,8149.04,Regular,3
11896,201,3,8117.969999999999,Regular,3
11897,106,3,8203.019999999999,Loyal,3
11898,189,3,8179.03,Regular,3
11899,204,3,8189.5,Regular,3
11900,201,3,8257.01,Regular,3
11901,80,3,8248.01,Loyal,3
11902,30,3,63.04,Loyal,1
11903,199,3,8108.04,Regular,3
11904,211,3,8214.5,At Risk High Value,3
11905,206,3,8155.98,At Risk High Value,3
11906,200,3,8151.0,Regular,3
11907,192,3,8135.33,Regular,3
11908,158,3,8079.049999999999,Regular,3
11909,180,3,8105.3099999999995,Regular,3
11910,178,3,8113.03,Regular,3
11911,38,3,62.459999999999994,Loyal,1
11912,67,3,8095.32,VIP,3
11913,33,3,41.26,Loyal,1
11914,158,3,8165.959999999999,Regular,3
11915,157,3,8142.999999999999,Regular,3
11916,160,3,8178.509999999999,Regular,3
11917,162,3,8121.33,Regular,3
11918,64,3,8204.99,VIP,3
11919,38,3,8171.5199999999995,VIP,3
11920,48,3,8156.32,VIP,3
11921,66,3,63.24,Loyal,1
11922,97,5,275.5,Loyal,3
11923,19,2,42.95,Loyal,1
11924,223,2,5897.23,At Risk High Value,3
11925,223,2,5968.23,At Risk High Value,3
11926,224,2,47.940000000000005,At Risk,1
11927,0,2,51.94,Loyal,1
11928,46,2,47.940000000000005,Loyal,1
11929,42,3,4965.78,VIP,3
11930,43,3,5035.8099999999995,VIP,3
11931,86,2,234.44,Loyal,1
11932,187,2,136.25,Regular,1
11933,215,2,5933.26,At Risk High Value,3
11934,232,2,5994.719999999999,At Risk High Value,3
11935,236,1,35.0,At Risk,1
11936,298,1,42.28,At Risk,1
11937,210,2,5888.24,At Risk High Value,3
11938,19,2,42.95,Loyal,1
11939,223,2,5976.74,At Risk High Value,3
11940,34,2,69.99000000000001,Loyal,1
11941,87,2,108.96000000000001,Loyal,1
11942,40,3,4792.29,VIP,3
11943,46,3,4734.29,VIP,3
11944,39,3,4776.2699999999995,VIP,3
11945,122,2,5910.55,Loyal,3
11946,37,3,4697.3099999999995,VIP,3
11947,32,3,4747.3,VIP,3
11948,114,2,82.26,Loyal,1
11949,126,2,69.99000000000001,Loyal,1
11950,82,2,109.97,Loyal,1
11951,77,3,63.519999999999996,Loyal,1
11952,174,3,8168.999999999999,Regular,3
11953,134,2,65.25,Regular,1
11954,224,2,5910.55,At Risk High Value,3
11955,214,2,5953.25,At Risk High Value,3
11956,241,2,5873.26,At Risk High Value,3
11957,20,2,91.25000000000001,Loyal,1
11958,79,2,159.96,Loyal,1
11959,79,2,138.48000000000002,Loyal,1
11960,184,2,74.98,Regular,1
11961,112,2,72.28,Loyal,1
11962,165,2,102.97,Regular,1
11963,158,3,8068.03,Regular,3
11964,172,3,8173.53,Regular,3
11965,58,3,118.74,Loyal,1
11966,41,3,55.76,Loyal,1
11967,174,3,8153.0199999999995,Regular,3
11968,164,3,8079.049999999999,Regular,3
11969,165,3,8173.0199999999995,Regular,3
11970,129,2,109.97,Loyal,1
11971,64,2,134.46,Loyal,1
11972,37,2,65.25,Loyal,1
11973,324,2,88.96000000000001,At Risk,1
11974,54,2,113.45,Loyal,1
11975,106,2,208.96,Loyal,1
11976,156,3,8087.3099999999995,Regular,3
11977,166,3,8212.5,Regular,3
11978,76,2,74.98,Loyal,1
11979,265,2,4813.759999999999,At Risk High Value,3
11980,61,2,108.46000000000001,Loyal,1
11981,0,2,119.76,Loyal,1
11982,118,2,105.26,Loyal,1
11983,341,2,5873.26,At Risk High Value,3
11984,267,2,4730.32,At Risk High Value,3
11985,23,2,89.98,Loyal,1
11986,154,3,8245.23,Regular,3
11987,79,3,279.23,Loyal,1
11988,175,3,8078.0199999999995,Regular,3
11989,175,3,8139.53,Regular,3
11990,159,3,8164.009999999999,Regular,3
11991,40,3,8128.0199999999995,VIP,3
11992,48,3,8123.03,VIP,3
11993,36,3,8131.32,VIP,3
11994,158,3,8169.03,Regular,3
11995,49,3,8249.01,VIP,3
11996,179,3,7058.7,Regular,3
11997,167,3,7029.779999999999,Regular,3
11998,153,3,6962.099999999999,Regular,3
11999,179,3,7043.2699999999995,Regular,3
12000,166,3,8183.0,Regular,3
12001,167,3,8113.009999999999,Regular,3
12002,178,3,8145.33,Regular,3
12003,171,3,8256.5,Regular,3
12004,173,3,8114.04,Regular,3
12005,164,3,6984.8099999999995,Regular,3
12006,183,3,144.74,Regular,1
12007,129,3,7023.779999999999,Loyal,3
12008,8,3,80.25,Loyal,1
12009,168,3,8195.5,Regular,3
12010,175,3,8203.5,Regular,3
12011,44,3,4735.8099999999995,VIP,3
12012,169,3,73.96000000000001,Regular,1
12013,325,2,3949.97,At Risk High Value,3
12014,244,2,3949.97,At Risk High Value,3
12015,281,1,61.97,At Risk,1
12016,241,2,5913.24,At Risk High Value,3
12017,314,1,2339.97,At Risk High Value,1
12018,126,2,6011.74,Loyal,3
12019,125,1,74.98,Regular,1
12020,108,1,804.47,Regular,1
12021,260,2,4043.4599999999996,At Risk High Value,3
12022,148,2,136.25,Regular,1
12023,117,2,5933.26,Loyal,3
12024,164,2,83.97,Regular,1
12025,229,2,5910.55,At Risk High Value,3
12026,241,2,5976.74,At Risk High Value,3
12027,186,2,5913.24,Regular,3
12028,124,1,39.99,Regular,1
12029,179,1,54.97,Regular,1
12030,186,2,5970.23,Regular,3
12031,83,1,769.49,Regular,1
12032,342,1,614.96,At Risk,1
12033,199,2,5949.23,Regular,3
12034,8,3,74.54,Loyal,1
12035,259,3,81.24,At Risk,1
12036,112,3,69.55,Loyal,1
12037,141,3,7107.099999999999,Regular,3
12038,2,3,91.75,Loyal,1
12039,175,3,8213.0,Regular,3
12040,22,2,51.269999999999996,Loyal,1
12041,211,2,5998.23,At Risk High Value,3
12042,200,2,5975.23,Regular,3
12043,46,2,103.97,Loyal,1
12044,58,2,105.95,Loyal,1
12045,87,2,65.97,Loyal,1
12046,285,2,43.99,At Risk,1
12047,103,2,43.99,Loyal,1
12048,63,2,133.96,Loyal,1
12049,80,2,171.44,Loyal,1
12050,356,2,6023.73,At Risk High Value,3
12051,242,2,89.98,At Risk,1
12052,353,2,5935.55,At Risk High Value,3
12053,363,2,5973.24,At Risk High Value,3
12054,42,5,402.53,Loyal,3
12055,12,4,104.19,Loyal,1
12056,25,4,253.9,Loyal,1
12057,205,2,87.28,Regular,1
12058,359,2,5936.2,At Risk High Value,3
12059,340,2,5930.23,At Risk High Value,3
12060,217,2,4811.54,At Risk High Value,3
12061,121,4,140.17000000000002,Loyal,1
12062,15,2,87.28,Loyal,1
12063,76,2,84.99000000000001,Loyal,1
12064,61,2,122.42,Loyal,1
12065,302,2,92.27,At Risk,1
12066,132,2,84.99000000000001,Loyal,1
12067,186,2,133.96,Regular,1
12068,63,2,93.98,Loyal,1
12069,335,2,5897.53,At Risk High Value,3
12070,33,2,84.99000000000001,Loyal,1
12071,345,2,5973.24,At Risk High Value,3
12072,322,2,5951.179999999999,At Risk High Value,3
12073,278,2,133.96,At Risk,1
12074,94,4,261.38,Loyal,1
12075,187,2,5933.26,Regular,3
12076,319,2,5873.26,At Risk High Value,3
12077,10,4,174.68,Loyal,1
12078,208,2,5975.23,At Risk High Value,3
12079,210,2,6008.2,At Risk High Value,3
12080,303,1,2354.99,At Risk High Value,1
12081,265,1,2366.9599999999996,At Risk High Value,1
12082,309,2,5913.24,At Risk High Value,3
12083,332,2,5993.26,At Risk High Value,3
12084,193,2,5985.21,Regular,3
12085,157,2,108.46000000000001,Regular,1
12086,259,1,2294.99,At Risk High Value,1
12087,13,2,92.27000000000001,Loyal,1
12088,3,2,170.94,Loyal,1
12089,223,2,4710.03,At Risk High Value,3
12090,265,1,2350.9599999999996,At Risk High Value,1
12091,148,2,83.97,Regular,1
12092,239,2,51.27,At Risk,1
12093,6,2,46.28,Loyal,1
12094,187,2,5962.5199999999995,Regular,3
12095,178,2,56.93000000000001,Regular,1
12096,192,2,5900.55,Regular,3
12097,9,4,238.2,Loyal,1
12098,48,2,83.97,Loyal,1
12099,84,2,43.99,Loyal,1
12100,133,2,129.47,Regular,1
12101,236,2,92.27000000000001,At Risk,1
12102,334,2,5903.19,At Risk High Value,3
12103,313,2,5997.73,At Risk High Value,3
12104,326,2,5908.25,At Risk High Value,3
12105,330,2,5993.26,At Risk High Value,3
12106,108,4,169.54,Loyal,1
12107,183,4,222.23,Regular,1
12108,204,2,5946.2,Regular,3
12109,199,2,5930.23,Regular,3
12110,185,2,5888.24,Regular,3
12111,127,2,194.98000000000002,Loyal,1
12112,316,2,5930.23,At Risk High Value,3
12113,241,2,4737.53,At Risk High Value,3
12114,214,2,4719.0199999999995,At Risk High Value,3
12115,221,2,89.98,At Risk,1
12116,312,2,5933.25,At Risk High Value,3
12117,41,2,159.99,Loyal,1
12118,184,2,6004.2,Regular,3
12119,84,2,162.28,Loyal,1
12120,183,2,5908.26,Regular,3
12121,183,2,5946.2,Regular,3
12122,231,2,4814.04,At Risk High Value,3
12123,69,4,5837.8382,VIP,3
12124,113,5,13195.64,Loyal,3
12125,72,4,8595.409599999999,VIP,3
12126,166,2,81.76,Regular,1
12127,79,1,34.99,Regular,1
12128,55,4,8681.1082,VIP,3
12129,34,4,8557.4096,VIP,3
12130,75,4,7987.9096,Loyal,3
12131,110,5,13265.99,Loyal,3
12132,103,5,13294.27,Loyal,3
12133,58,4,5830.6796,VIP,3
12134,111,2,97.45,Loyal,1
12135,211,2,84.99000000000001,At Risk,1
12136,5,4,181.71,Loyal,1
12137,262,2,92.27000000000001,At Risk,1
12138,150,2,119.91000000000001,Regular,1
12139,39,2,102.93,Loyal,1
12140,91,4,118.17,Loyal,1
12141,324,2,5979.219999999999,At Risk High Value,3
12142,332,2,5945.21,At Risk High Value,3
12143,315,2,5993.26,At Risk High Value,3
12144,84,2,50.230000000000004,Loyal,1
12145,28,2,132.92000000000002,Loyal,1
12146,81,2,227.42000000000002,Loyal,1
12147,76,4,271.45,Loyal,1
12148,29,2,82.93,Loyal,1
12149,20,2,82.93,Loyal,1
12150,146,2,42.95,Regular,1
12151,328,2,5895.24,At Risk High Value,3
12152,327,2,5937.73,At Risk High Value,3
12153,330,2,5938.23,At Risk High Value,3
12154,189,2,4798.53,Regular,3
12155,308,2,5930.23,At Risk High Value,3
12156,330,2,5920.24,At Risk High Value,3
12157,60,2,42.95,Loyal,1
12158,47,4,202.20000000000002,Loyal,1
12159,13,4,258.89,Loyal,1
12160,326,2,5945.23,At Risk High Value,3
12161,64,2,206.94,Loyal,1
12162,309,2,5913.24,At Risk High Value,3
12163,330,2,5944.73,At Risk High Value,3
12164,333,2,5908.26,At Risk High Value,3
12165,207,4,280.64,At Risk,1
12166,78,4,162.22,Loyal,1
12167,321,2,5975.23,At Risk High Value,3
12168,158,2,72.88000000000001,Regular,1
12169,316,2,5948.24,At Risk High Value,3
12170,326,2,5908.26,At Risk High Value,3
12171,327,2,5983.74,At Risk High Value,3
12172,316,2,5930.23,At Risk High Value,3
12173,329,2,5929.23,At Risk High Value,3
12174,312,2,5873.26,At Risk High Value,3
12175,69,2,155.0,Loyal,1
12176,14,2,162.28,Loyal,1
12177,194,2,4811.5,Regular,3
12178,332,2,5933.25,At Risk High Value,3
12179,204,2,5913.24,Regular,3
12180,208,2,5930.23,At Risk High Value,3
12181,322,2,5958.74,At Risk High Value,3
12182,98,4,87.25,Loyal,1
12183,203,4,228.42000000000002,Regular,1
12184,316,2,5875.55,At Risk High Value,3
12185,288,2,50.230000000000004,At Risk,1
12186,326,2,5913.24,At Risk High Value,3
12187,323,2,5908.25,At Risk High Value,3
12188,324,2,5933.25,At Risk High Value,3
12189,317,2,5950.23,At Risk High Value,3
12190,330,2,5890.53,At Risk High Value,3
12191,122,2,245.47,Loyal,1
12192,37,2,159.99,Loyal,1
12193,205,2,4833.03,Regular,3
12194,264,2,82.93,At Risk,1
12195,185,2,124.41,Regular,1
12196,15,4,159.93,Loyal,1
12197,266,2,47.94,At Risk,1
12198,203,2,5969.7,Regular,3
12199,76,2,194.98000000000002,Loyal,1
12200,325,2,5935.55,At Risk High Value,3
12201,172,2,58.18,Regular,1
12202,116,4,171.47,Loyal,1
12203,23,4,200.19,Loyal,1
12204,220,2,119.93,At Risk,1
12205,29,2,51.27,Loyal,1
12206,326,2,5908.25,At Risk High Value,3
12207,292,2,5875.55,At Risk High Value,3
12208,287,2,5954.219999999999,At Risk High Value,3
12209,282,2,5908.25,At Risk High Value,3
12210,78,3,6825.4496,Loyal,3
12211,197,2,5908.25,Regular,3
12212,205,2,5898.26,Regular,3
12213,302,2,4419.0581999999995,At Risk High Value,3
12214,42,3,6803.9182,VIP,3
12215,38,3,6890.7296,VIP,3
12216,42,3,6955.4096,VIP,3
12217,205,2,5873.26,Regular,3
12218,278,2,4472.3696,At Risk High Value,3
12219,185,2,5967.23,Regular,3
12220,183,2,5950.23,Regular,3
12221,192,2,5968.25,Regular,3
12222,52,3,6909.098199999999,VIP,3
12223,173,1,34.99,Regular,1
12224,74,1,84.98,Regular,1
12225,258,2,4381.3895999999995,At Risk High Value,3
12226,271,2,4368.0581999999995,At Risk High Value,3
12227,274,1,43.980000000000004,At Risk,1
12228,252,2,4401.3996,At Risk High Value,3
12229,250,2,4415.6796,At Risk High Value,3
12230,228,2,4401.0581999999995,At Risk High Value,3
12231,220,2,4354.0782,At Risk High Value,3
12232,232,2,4376.3996,At Risk High Value,3
12233,11,1,34.99,Regular,1
12234,277,1,34.99,At Risk,1
12235,206,2,62.76,At Risk,1
12236,199,1,34.99,Regular,1
12237,240,2,4470.3895999999995,At Risk High Value,3
12238,203,1,34.99,Regular,1
12239,42,3,6901.4196,VIP,3
12240,239,2,3964.9799999999996,At Risk High Value,3
12241,222,2,3989.4599999999996,At Risk High Value,3
12242,231,2,3948.97,At Risk High Value,3
12243,223,2,3914.9799999999996,At Risk High Value,3
12244,256,2,114.96000000000001,At Risk,1
12245,229,2,3967.2599999999998,At Risk High Value,3
12246,226,2,3947.25,At Risk High Value,3
12247,270,2,77.27,At Risk,1
12248,202,2,3939.9799999999996,Regular,3
12249,99,2,114.96000000000001,Loyal,1
12250,202,2,3964.9799999999996,Regular,3
12251,193,2,3924.97,Regular,3
12252,187,2,3938.95,Regular,3
12253,196,2,4066.93,Regular,3
12254,183,2,5968.23,Regular,3
12255,192,2,5883.25,Regular,3
12256,165,2,5953.25,Regular,3
12257,54,1,49.99,Regular,1
12258,119,1,49.99,Regular,1
12259,223,2,86.75,At Risk,1
12260,183,2,241.76,Regular,1
12261,160,2,5973.24,Regular,3
12262,303,2,119.45,At Risk,1
12263,32,3,6829.3796,VIP,3
12264,248,3,5662.8982,At Risk High Value,3
12265,175,2,5964.219999999999,Regular,3
12266,232,2,4401.3996,At Risk High Value,3
12267,165,2,5873.26,Regular,3
12268,287,1,49.99,At Risk,1
12269,215,1,43.980000000000004,At Risk,1
12270,202,2,4454.5682,Regular,3
12271,255,3,5683.1795999999995,At Risk High Value,3
12272,295,3,5139.7296,At Risk High Value,3
12273,180,1,49.99,Regular,1
12274,113,1,34.99,Regular,1
12275,182,2,4435.3796,Regular,3
12276,196,2,4416.3796,Regular,3
12277,248,3,5666.5196,At Risk High Value,3
12278,220,1,49.99,At Risk,1
12279,168,2,5974.23,Regular,3
12280,168,2,5923.23,Regular,3
12281,300,3,5169.3582,At Risk High Value,3
12282,296,3,5111.4382,At Risk High Value,3
12283,262,3,5582.908199999999,At Risk High Value,3
12284,252,3,5625.2496,At Risk High Value,3
12285,167,2,5968.25,Regular,3
12286,285,3,5254.878199999999,At Risk High Value,3
12287,247,3,5720.368199999999,At Risk High Value,3
12288,19,2,147.96,Loyal,1
12289,251,3,5645.8582,At Risk High Value,3
12290,177,2,5873.26,Regular,3
12291,69,4,8067.8996,VIP,3
12292,82,3,5027.8582,Loyal,3
12293,109,2,86.76,Loyal,1
12294,165,2,75.48,Regular,1
12295,124,4,174.17000000000002,Loyal,1
12296,95,5,13164.64,Loyal,3
12297,80,4,8022.5782,Loyal,3
12298,48,4,8053.4096,VIP,3
12299,80,3,4977.3596,Loyal,3
12300,103,5,13242.699999999999,Loyal,3
12301,69,5,13295.38,VIP,3
12302,33,4,8091.8895999999995,VIP,3
12303,118,2,84.47,Loyal,1
12304,31,2,123.45,Loyal,1
12305,91,3,4940.3895999999995,Loyal,3
12306,234,2,74.97,At Risk,1
12307,72,5,13173.189999999999,VIP,3
12308,70,5,13269.27,VIP,3
12309,259,2,102.26,At Risk,1
12310,98,2,103.96000000000001,Loyal,1
12311,38,2,116.42999999999999,Loyal,1
12312,92,1,34.99,Regular,1
12313,13,1,43.980000000000004,Regular,1
12314,31,4,7997.9196,VIP,3
12315,320,3,6803.128199999999,At Risk High Value,3
12316,315,3,6799.4496,At Risk High Value,3
12317,310,3,6823.4196,At Risk High Value,3
12318,326,3,6808.1482,At Risk High Value,3
